"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	91	12.974615967033
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"CA1"	"HC"	102	3.57111683333333
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"Hipp Tail"	"HC"	110	-3.17032671818182
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	112	1.42838405357143
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	206	1.53569492718447
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	873	3.67136693585338
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	134	1.706081
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	474	22.2195076751055
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	78	11.6184432948718
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	73	2.1867055890411
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	176	29.8961953125
"sub-1023"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	160	31.718383075
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	73	3.51085602739726
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	129	0.198055263565892
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	117	0.106991786324786
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	243	4.83985123868313
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	88	0.000348590909090811
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	462	29.6020808961039
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	158	2.46638565822785
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	954	3.93347939412998
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	91	11.1478226263736
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	102	1.19014068627451
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	110	-0.0463414909090909
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	112	0.0585465624999999
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	206	2.63064233980583
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	873	2.29123118442153
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	134	1.40886460447761
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	474	19.6256588945148
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	78	10.9406974358974
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	73	-0.798268684931507
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	176	20.8060566931818
"sub-1023"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	160	19.2081338
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	73	1.94219473972603
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	129	2.62376465891473
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	117	6.60740524786325
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	243	9.84938319753086
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	88	4.91584551136364
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	462	41.3419371493506
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	158	8.59445574683544
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	954	6.42239096016772
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	91	19.3892737582418
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	102	2.05054155882353
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	110	-2.69003797272727
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	112	-3.54669923214286
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	206	7.12572602912621
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	873	5.04085644444444
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	134	4.41449626119403
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	474	28.0436953691983
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	78	11.1557274358974
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	73	6.32597084931507
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	176	33.7087947954545
"sub-1023"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	160	30.832875925
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	73	8.39182060273973
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	129	-0.11237123255814
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	117	3.45861330769231
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	243	3.9444724691358
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	88	2.53851811363636
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	462	26.1697169264069
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	158	2.06666313291139
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	954	9.99998639937107
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	91	9.96881001098901
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	102	-3.88123175490196
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	110	0.0782426000000001
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	112	2.14638766964286
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	206	8.43230579126214
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	873	6.83945278006873
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	134	7.81910370149254
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	474	19.9065329008439
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	78	11.8929011666667
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	73	12.1759283287671
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	176	43.2011847727273
"sub-1023"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	160	32.5261775625
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	73	8.11714504109589
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	129	-3.49157373643411
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	117	-1.06572341880342
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	243	0.736844481481482
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	88	0.352053
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	462	25.4239202597403
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	158	1.81074699367089
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	954	7.93528068576321
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	91	9.09345069230769
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	102	-1.73165880392157
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	110	-0.601656236363637
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	112	9.2121105
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	206	1.84951274757282
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	873	5.57896268499427
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	134	1.78169496268657
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	474	16.512557314346
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	78	9.30072267948718
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	73	7.43674097260274
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	176	35.0853628352273
"sub-1023"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	160	30.91461103125
