"Participant"	"ExperimentPhase"	"Category"	"TestType"	"PairType"	"Accuracy"	"Hemisphere"	"Area"	"ROIGroup"	"ROISize"	"Beta"
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"PRC"	"MTL"	426	-1.6532599600939
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"pmERC"	"MTL"	74	1.237753
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"CA1"	"HC"	120	0.386582408333333
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"Hipp Tail"	"HC"	90	-3.42778915555556
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"Sub"	"HC"	105	-4.0678029047619
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"CA23DG"	"HC"	188	-8.58325043085106
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"PRC"	"MTL"	625	2.0999647664
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"alERC"	"MTL"	120	2.27046263333333
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"PHC"	"MTL"	601	11.7324332895175
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"pmERC"	"MTL"	89	12.2175259101124
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"Ant Hipp Head"	"HC"	108	0.514758351851852
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Left"	"FFA"	"LocCat"	303	9.17027259075908
"sub-1018"	"study"	"scene"	"study"	"BC"	"Remembered"	"Right"	"FFA"	"LocCat"	261	19.5084405862069
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	56	0.363137767857143
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"CA1"	"HC"	144	-1.91881876388889
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"Sub"	"HC"	95	-1.97867142105263
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	202	-3.76816655940594
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	91	-2.12593292307692
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	472	23.1959523177966
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	113	0.0406251858407079
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	426	-2.74122906103286
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	74	5.55114174324324
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"CA1"	"HC"	120	-8.4312087
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	90	-2.43930602222222
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"Sub"	"HC"	105	-3.51645708571429
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	188	-5.26260760638298
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	625	0.8841454608
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	120	-2.72945430833333
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	601	15.8363196655574
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	89	2.54118473033708
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	108	0.356238231481482
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	303	6.94046146534653
"sub-1018"	"test"	"scene"	"dir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	261	17.2007805785441
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	56	-0.244230089285714
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	144	-7.18352538194444
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	95	-1.68026971578947
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	202	-2.74853963366337
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	91	-4.92719528571429
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	472	23.1887890317797
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	113	-0.588029752212389
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	426	-3.95965727230047
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	74	3.49818645945946
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	120	-3.27526868333333
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	90	0.228342455555556
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	105	-5.0819196
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	188	-9.32699613297872
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	625	1.8518501168
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	120	-4.56477423333333
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	601	16.2514190133111
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	89	0.722236
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	108	-1.84077510185185
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	303	6.69076151155116
"sub-1018"	"test"	"scene"	"dir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	261	12.8529829808429
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"Ant Hipp Head"	"HC"	56	-1.55352673214286
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"CA1"	"HC"	144	-1.20390338888889
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"Sub"	"HC"	95	-2.763789
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"CA23DG"	"HC"	202	1.36571183168317
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"Hipp Tail"	"HC"	91	5.04919621978022
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"PHC"	"MTL"	472	12.2815475084746
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"alERC"	"MTL"	113	4.55820654867257
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"PRC"	"MTL"	426	1.11643744835681
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"pmERC"	"MTL"	74	1.29419932432432
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"CA1"	"HC"	120	-0.4696184
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"Hipp Tail"	"HC"	90	1.2619023
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"Sub"	"HC"	105	3.26474368571429
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"CA23DG"	"HC"	188	0.05258275
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"PRC"	"MTL"	625	10.2238947216
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"alERC"	"MTL"	120	4.31623376666667
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"PHC"	"MTL"	601	11.4391512762063
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"pmERC"	"MTL"	89	14.8218248539326
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"Ant Hipp Head"	"HC"	108	-0.593843611111111
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Left"	"FFA"	"LocCat"	303	20.2998379834983
"sub-1018"	"test"	"scene"	"indir"	"test"	"Correct"	"Right"	"FFA"	"LocCat"	261	47.4232365862069
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"Ant Hipp Head"	"HC"	56	-4.91885291071429
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"CA1"	"HC"	144	-2.33773713888889
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"Sub"	"HC"	95	-2.91672649473684
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"CA23DG"	"HC"	202	-4.9128236039604
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"Hipp Tail"	"HC"	91	-3.72764907692308
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"PHC"	"MTL"	472	9.8964605338983
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"alERC"	"MTL"	113	-0.382181637168142
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"PRC"	"MTL"	426	-0.409673823943662
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"pmERC"	"MTL"	74	5.92998564864865
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"CA1"	"HC"	120	-3.133773525
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"Hipp Tail"	"HC"	90	-0.846169166666667
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"Sub"	"HC"	105	1.1954308952381
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"CA23DG"	"HC"	188	-6.21990808510638
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"PRC"	"MTL"	625	6.184272248
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"alERC"	"MTL"	120	1.12336869166667
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"PHC"	"MTL"	601	9.53824825291181
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"pmERC"	"MTL"	89	4.46489739325843
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"Ant Hipp Head"	"HC"	108	0.944950694444444
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Left"	"FFA"	"LocCat"	303	13.5397598151815
"sub-1018"	"test"	"scene"	"indir"	"test"	"Incorrect"	"Right"	"FFA"	"LocCat"	261	34.3364310498084
